Closefore
1331.8482666015625
1327.0645751953125
1328.3287353515625
1316.4808349609375
1322.9251708984375
1328.52685546875
1332.3935546875
1320.64501953125
1327.1884765625
1291.0009765625
1294.1240234375
1314.002197265625
1294.470947265625
1272.758544921875
1261.802978515625
1263.33984375
1241.3299560546875
1256.746826171875
1249.9554443359375
1231.0189208984375
1212.528564453125
1254.565673828125
1275.9805908203125
1284.6060791015625
1282.1275634765625
1259.91943359375
1281.1361083984375
1297.9410400390625
1311.969970703125
1297.74267578125
1310.7305908203125
1300.320556640625
1284.0609130859375
1273.8489990234375
1267.2559814453125
1252.0870361328125
1261.9517822265625
1257.4407958984375
1234.6378173828125
1242.5196533203125
1219.914794921875
1194.9803466796875
1211.834716796875
1212.2808837890625
1206.1339111328125
1210.595458984375
1200.3338623046875
1205.043212890625
1210.7935791015625
1231.167724609375
1240.4376220703125
1207.571533203125
1230.2257080078125
1254.664794921875
1244.0068359375
1231.266845703125
1229.234375
1228.143798828125
1241.478515625
1255.6065673828125
1291.19921875
1294.272705078125
1262.7945556640625
1266.16552734375
1252.8306884765625
1235.6292724609375
1218.82421875
1223.8310546875
1224.921630859375
1242.3214111328125
1254.2681884765625
1253.7724609375
1235.232666015625
1274.196044921875
1267.2559814453125
1270.577392578125
1255.8544921875
1242.916259765625
1224.2772216796875
1206.1339111328125
1205.6876220703125
1206.827880859375
1214.4124755859375
1214.908203125
1216.9404296875
1222.4429931640625
1217.634521484375
1204.151123046875
1193.69140625
1196.7647705078125
1189.82470703125
1161.2216796875
1151.9517822265625
1165.534423828125
1199.2432861328125
1239.0992431640625
1227.796875
1236.62060546875
1246.2872314453125
1237.2154541015625
1228.242919921875
1228.242919921875
1236.471923828125
1258.283447265625
1265.421875
1290.951416015625
1274.4439697265625
1262.150146484375
1267.2559814453125
1264.1824951171875
1241.8751220703125
1240.4376220703125
1238.008544921875
1194.38525390625
1155.71923828125
1172.0780029296875
1175.2010498046875
1208.5133056640625
1229.4822998046875
1228.689208984375
1263.5877685546875
1284.407958984375
1280.1446533203125
1288.869384765625
1290.4556884765625
1289.2659912109375
1357.080322265625
1387.7156982421875
1392.9703369140625
1407.6436767578125
1419.0452880859375
1408.7342529296875
1393.9617919921875
1394.9532470703125
1365.408447265625
1424.20068359375
1403.5787353515625
1412.2042236328125
1441.7491455078125
1443.9302978515625
1428.4638671875
1412.402587890625
1416.963134765625
1397.332763671875
1414.5838623046875
1422.5152587890625
1409.9239501953125
1400.802734375
1405.660888671875
1408.7342529296875
1401.5958251953125
1393.4661865234375
1411.31201171875
1430.0501708984375
1431.1407470703125
1436.3953857421875
1426.1834716796875
1436.4945068359375
1429.257080078125
1415.67431640625
1425.4896240234375
1418.946044921875
1417.85546875
1421.0281982421875
1453.6463623046875
1444.326904296875
1438.3782958984375
1454.737060546875
1482.497314453125
1502.4251708984375
1487.7518310546875
1515.3138427734375
1505.7960205078125
1504.8046875
1514.223388671875
1528.3016357421875
1524.4349365234375
1505.9942626953125
1504.2095947265625
1482.3980712890625
1470.9964599609375
1472.6820068359375
1472.8802490234375
1463.7591552734375
1463.362548828125
1416.3682861328125
1400.70361328125
1412.402587890625
1390.888427734375
1379.7841796875
1375.71923828125
1404.9666748046875
1398.026611328125
1378.2969970703125
1381.76708984375
1399.4146728515625
1379.7841796875
1380.874755859375
1377.5040283203125
1356.0888671875
1374.331298828125
1368.5810546875
1370.7620849609375
1367.4774169921875
1375.3409423828125
1413.564208984375
1406.4969482421875
1418.24267578125
1402.71435546875
1406.0987548828125
1378.5262451171875
1379.521728515625
1350.9537353515625
1347.6689453125
1360.2109375
1366.2828369140625
1353.0440673828125
1368.671875
1372.15576171875
1369.8662109375
1370.66259765625
1376.9337158203125
1388.579833984375
1392.8599853515625
1398.8323974609375
1407.2933349609375
1408.4876708984375
1400.9227294921875
1384.199951171875
1383.40380859375
1376.635009765625
1366.0838623046875
1371.2598876953125
1366.48193359375
1357.722412109375
1362.4007568359375
1357.125244140625
1368.671875
1378.4267578125
1361.1068115234375
